"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant","direction"
"CD276",141.233721803886,-2.40728698967443,0.566676657403763,-4.24807861453734,2.15611739643036e-05,0.00221316466921091,"Significant","Downregulated"
"KNTC1",234.466037648387,2.35326409846722,0.554428342388724,4.24448737293679,2.19093703747133e-05,0.00223725321940337,"Significant","Upregulated"
"FOXJ1",110.007906763192,-2.53658974829268,0.597933719991998,-4.24225907233769,2.21281038109212e-05,0.00224794159745173,"Significant","Downregulated"
"CSK",10.7213177860111,-2.50994280966166,0.59261157218304,-4.2353928398928,2.28152488172613e-05,0.00230586114713121,"Significant","Downregulated"
"IL36RN",28.607291301339,-2.44210770844702,0.57689604784757,-4.23318502104262,2.30404797746222e-05,0.00231674375203191,"Significant","Downregulated"
"LOC127830056",28.2464967584158,-2.29155385952729,0.543338804994076,-4.21754131761723,2.46980574686814e-05,0.0024708087136689,"Significant","Downregulated"
"PRCC",582.359993321978,2.47762869956798,0.590689241020567,4.19447067511716,2.73509531128403e-05,0.00272238678761544,"Significant","Upregulated"
"CCNY",151.326026242219,2.69176694198502,0.642094538296101,4.19216607748767,2.76303601043477e-05,0.00273637757254515,"Significant","Upregulated"
"TAP1",14.7090408761651,-2.99876490649259,0.717404346195771,-4.1800205454488,2.91482759588164e-05,0.00287227111298177,"Significant","Downregulated"
"ZNRF4",124.549403444539,2.86025597834951,0.687573045732571,4.15993034645805,3.18344663904664e-05,0.00310590922585798,"Significant","Upregulated"
"ATM",682.571249432354,2.26025928125422,0.543259948028675,4.16054835158752,3.17484390444356e-05,0.00310590922585798,"Significant","Upregulated"
"PDPK1",18.532294698548,-2.83776626750231,0.683170226617546,-4.15382017092931,3.26970172133994e-05,0.00314988891375662,"Significant","Downregulated"
"IGHV6-1",72.9914932247379,-2.85690377429851,0.688040189531509,-4.15223386332097,3.29245543045394e-05,0.00314988891375662,"Significant","Downregulated"
"TRIM49",92.3147858240594,-2.52558226834946,0.608189485556796,-4.15262402314847,3.28684514084818e-05,0.00314988891375662,"Significant","Downregulated"
"GP2",18.3039062097243,-2.15662857241895,0.519150718857545,-4.15414732963267,3.26502763461096e-05,0.00314988891375662,"Significant","Downregulated"
"CCNL2",205.216244567545,2.47754180784308,0.596974127594924,4.15016613504599,3.32234043517931e-05,0.00316312489355139,"Significant","Upregulated"
"RAB35",316.883579360716,2.39908008987532,0.578399256905412,4.14779248284486,3.35696464169847e-05,0.0031807239980093,"Significant","Upregulated"
"PIM3",89.9178802258401,2.45433241262553,0.592560435309152,4.14191070881243,3.44424439209628e-05,0.00324780710427911,"Significant","Upregulated"
"CCR7",28.0763096506498,-2.80642842763117,0.677880521047594,-4.14000452955062,3.47298963838824e-05,0.00325931808539787,"Significant","Downregulated"
"BCL7A",159.157747893021,2.07575519822244,0.502566099471863,4.13031280940718,3.62269969042749e-05,0.00338370452601635,"Significant","Upregulated"
"LOC129664758",104.776316245361,1.57384928728643,0.381992690385293,4.12010315092412,3.78702818173204e-05,0.00350397893922888,"Significant","Upregulated"
"LOC127815061",284.849330254786,-2.35830608520624,0.57237325954026,-4.12022407737998,3.78504105985796e-05,0.00350397893922888,"Significant","Downregulated"
"HLA-H",87.7062235524628,-2.9123444863679,0.708826432090348,-4.10868493966755,3.97918484943128e-05,0.00366456892582204,"Significant","Downregulated"
"ZNF365",116.220019275398,2.82604008322694,0.688205235698744,4.106391431849,4.01888222430217e-05,0.00368391306402545,"Significant","Upregulated"
"DHRS2",15.1662980318825,-2.42897585651317,0.592088341937763,-4.10238757372543,4.08908560925336e-05,0.0037309119994058,"Significant","Downregulated"
"IGHV3-43",38.9886605513049,-2.68679435435617,0.655798156571399,-4.09698369449998,4.18568372809258e-05,0.00380144953517275,"Significant","Downregulated"
"WDR76",209.590082420813,2.8245402194426,0.689863726285024,4.09434517546385,4.23363200640031e-05,0.00380988217270034,"Significant","Upregulated"
"NOTCH2",23.1214977930563,-2.91889855750862,0.71279694741317,-4.09499306654114,4.22181022045849e-05,0.00380988217270034,"Significant","Downregulated"
"IGF2",747.912189581418,2.47760807023178,0.607938806545142,4.0754234530804,4.59306895260765e-05,0.00411073340393544,"Significant","Upregulated"
"TRGV9",75.2274506059861,-2.36045085696586,0.579310841762344,-4.07458429361523,4.60966146879303e-05,0.00411073340393544,"Significant","Downregulated"
"LOC127402059",130.928079223438,-1.88130029114533,0.462224995038344,-4.0700964061653,4.69936869430408e-05,0.00417185397420472,"Significant","Downregulated"
"MTURN",23.4114207348956,-2.47632444661615,0.609057308358815,-4.06583159356373,4.78614890297351e-05,0.00422983957756959,"Significant","Downregulated"
"HECW2",38.4146806315561,2.11023518479802,0.520516948280785,4.05411426422888,5.03246150749596e-05,0.00442766747275582,"Significant","Upregulated"
"LOC127458278",57.8491562157946,-1.86564533301331,0.461217028469145,-4.04504868175769,5.23122524837256e-05,0.00458208831977451,"Significant","Downregulated"
"DLEC1P1",108.595302131767,-1.95250783786705,0.482824259321674,-4.04393068527698,5.25624648023686e-05,0.00458363299258885,"Significant","Downregulated"
"DAPK2",33.9801945017997,-2.04581021384879,0.506985273339701,-4.03524583736383,5.45451563620344e-05,0.00473557683516729,"Significant","Downregulated"
"MIR29A",224.579920062372,1.92884727982732,0.478152852349349,4.03395539804929,5.484573274487e-05,0.00474078816199955,"Significant","Upregulated"
"CPAP",214.342597169395,2.59892069962714,0.645982651155663,4.02320510462266,5.74114572303818e-05,0.00494089519256054,"Significant","Upregulated"
"ORC2",113.255452396029,2.35912205789256,0.587218903898403,4.01744910157171,5.88315371758147e-05,0.00501927244441972,"Significant","Upregulated"
"IFNL1",122.914595444194,-2.39077366560417,0.59507398602014,-4.01760742658857,5.8792035335752e-05,0.00501927244441972,"Significant","Downregulated"
"CDH26",18.1564062727237,-2.67461004647237,0.66636660369579,-4.01372162356051,5.9768831107952e-05,0.00507725915291172,"Significant","Downregulated"
"PIK3AP1",61.9387184844702,-2.61261322473693,0.651465217341574,-4.01036487473298,6.06249880228435e-05,0.00512788525302232,"Significant","Downregulated"
"IKBKE",11.8719554480191,-2.58004206133159,0.643615618168319,-4.00866913185574,6.10618986380403e-05,0.00513772223602437,"Significant","Downregulated"
"PARP3",136.764658015253,2.32131035913121,0.579184606643567,4.00789373975844,6.12626712738851e-05,0.00513772223602437,"Significant","Upregulated"
"CHUK",59.2933436449322,-2.18391995498307,0.545445740178916,-4.00391788607003,6.2301997491524e-05,0.00520274477357184,"Significant","Downregulated"
"CLSPN",78.0349724446259,1.98393910072291,0.495646844824846,4.00272718657979,6.26164916083186e-05,0.00520694437391031,"Significant","Upregulated"
"OPA1",32.7537029551199,-2.48446882984406,0.621704979597567,-3.99621832119194,6.43623815064459e-05,0.00532963787701276,"Significant","Downregulated"
"PRPF40A",395.535946927992,2.78027526214763,0.696409821505208,3.99229760450304,6.54361770764093e-05,0.00539588358921287,"Significant","Upregulated"
"LOC127402090",55.895692789852,-2.71714154509612,0.682370620056226,-3.98191461536289,6.83623402943287e-05,0.00561368751050262,"Significant","Downregulated"
"LOC129661421",323.857845973223,-2.24064991863617,0.564194382119219,-3.97141479895613,7.14470533774445e-05,0.00584264949362106,"Significant","Downregulated"
"CDK17",110.199780075626,2.31558320022496,0.585057139665064,3.95787529667717,7.56194169350613e-05,0.00615829532626524,"Significant","Upregulated"
"MBLAC1",100.874944899509,2.37836029625782,0.601818500000431,3.95195610679319,7.75149607905468e-05,0.00628668661423908,"Significant","Upregulated"
"GPER1",156.296366656622,2.34614934587939,0.59579508901899,3.9378460633881,8.22163088114789e-05,0.00656679459840738,"Significant","Upregulated"
"PPP1R12A",113.721679236427,2.18276342989048,0.554468548412518,3.93667672610084,8.26177831243589e-05,0.00656679459840738,"Significant","Upregulated"
"RBM47",88.4436174281105,-2.21764720757628,0.562791422791019,-3.94044244060869,8.13314645440698e-05,0.00656679459840738,"Significant","Downregulated"
"LILRA2",13.2535839166981,-2.09482106473383,0.532135960870366,-3.93662751396752,8.26347199312477e-05,0.00656679459840738,"Significant","Downregulated"
"MIR892B",76.0047408207307,2.17124980737165,0.551159679720468,3.93942062030526,8.16786208933531e-05,0.00656679459840738,"Significant","Upregulated"
"TRAV38-1",96.6281429602237,-2.779546070302,0.707064989349879,-3.93110408826449,8.45566511478042e-05,0.00665931936977497,"Significant","Downregulated"
"PTPN2",4.51774207655071,-3.78226434635449,0.962315883071981,-3.93037713799387,8.48127238590175e-05,0.00665931936977497,"Significant","Downregulated"
"LOC127272361",73.8200424482556,1.98925052368457,0.506053457927887,3.93090985254771,8.46250002552707e-05,0.00665931936977497,"Significant","Upregulated"
"VPS26B",27.6104863339045,-2.19529936881931,0.559012987894208,-3.92709904127445,8.59765836488386e-05,0.00672391472440997,"Significant","Downregulated"
"ARMC5",13.6443085440744,-2.79518898181895,0.713623419748155,-3.91689636924388,8.96962834033861e-05,0.00698709230558867,"Significant","Downregulated"
"LOC113748403",50.7943926537508,-2.18054555327606,0.557033690824754,-3.91456672943337,9.05666890218421e-05,0.00702711931985222,"Significant","Downregulated"
"TRAV26-2",97.4736991249631,-2.13948805595228,0.54773027099155,-3.90609789026118,9.37985259784314e-05,0.00724933862738402,"Significant","Downregulated"
"TRIM61",16.0724169335862,-2.42233699928663,0.620427710911825,-3.90430175294168,9.44978168095135e-05,0.00727485536594489,"Significant","Downregulated"
"TICRR",614.579710510077,2.6414827680811,0.676927655460415,3.90216405959139,9.5336502262827e-05,0.00731086298286301,"Significant","Upregulated"
"MTMR4",161.492960020274,2.30497818941654,0.591167311459885,3.89902848945488,9.65794119097232e-05,0.00737746918572412,"Significant","Upregulated"
"ANO6",119.173785264541,-2.16626412302662,0.558839300486463,-3.87636324278001,0.000106029359583418,0.00806805644274128,"Significant","Downregulated"
"SMYD5",17.4999901417703,2.4273235928633,0.627178404448943,3.87022827260134,0.000108733491896771,0.00824199868577522,"Significant","Upregulated"
"TOM1L2",229.62442031279,2.59204031110552,0.670613635423141,3.865176868153,0.000111008727239259,0.00835022899401264,"Significant","Upregulated"
"FGF10",244.795097436542,2.37567743794911,0.614577964661676,3.8655428188951,0.00011084239963152,0.00835022899401264,"Significant","Upregulated"
"GDA",29.4628137946496,1.82025086696914,0.471589278547115,3.85982241279322,0.000113469456637149,0.00850287472017082,"Significant","Upregulated"
"CRCP",71.0567044759751,-2.45845753000926,0.637346841676407,-3.85733068597752,0.000114632031199319,0.00855745481392495,"Significant","Downregulated"
"PRKAG1",75.3762258237046,2.81251912113381,0.729569260458323,3.8550406021314,0.00011571042372203,0.00860536238005193,"Significant","Upregulated"
"DEFB108B",35.4234300669589,-2.20739019321151,0.57427047045901,-3.843816296957,0.000121135697146681,0.00897497112543905,"Significant","Downregulated"
"LOC127822021",86.4742766251274,-2.0233021430819,0.5267731700079,-3.84093620989002,0.00012256596476473,0.00904692896473147,"Significant","Downregulated"
"NAA10",391.83375063713,2.10113063679936,0.547788865029618,3.83565780711106,0.000125228666916106,0.00920897972978588,"Significant","Upregulated"
"MCM6",372.037040050966,2.47429366123596,0.645353018011426,3.83401579008678,0.000126068043528422,0.00923624164259531,"Significant","Upregulated"
"NR1D1",10.7052597909454,-2.86955131582273,0.748864149903032,-3.83187166349771,0.000127172076736822,0.00928261958640474,"Significant","Downregulated"
"MIR140",48.7230290524266,-2.12926614734192,0.556297014677683,-3.82757068825115,0.000129414224246384,0.00938431034546653,"Significant","Downregulated"
"LOC127816287",78.1497078784974,-2.2711767611801,0.593464578090028,-3.82697947784773,0.000129725325617444,0.00938431034546653,"Significant","Downregulated"
"BCAS2",165.361790080164,2.399474347351,0.627072488141129,3.82647045234581,0.000129993744891027,0.00938431034546653,"Significant","Upregulated"
"GEM",264.739507280014,2.6259672385615,0.690332753273932,3.80391517874205,0.000142426966359146,0.0102443454489272,"Significant","Upregulated"
"LOC129995302",65.8473754332876,2.13318912511578,0.561982953239356,3.79582532320554,0.000147153085956182,0.0105457927928161,"Significant","Upregulated"
"STMP1",50.3811046458693,-2.28620357044504,0.603603267594188,-3.78759309829,0.000152113695623348,0.0108357230954097,"Significant","Downregulated"
"ZBTB12",157.409678385419,-2.15320796569116,0.568535033920874,-3.78729161304567,0.000152298320348513,0.0108357230954097,"Significant","Downregulated"
"NECTIN1",44.3645588231514,-2.30548051465015,0.609730099248632,-3.78114926176547,0.000156106039340547,0.0110666828177104,"Significant","Downregulated"
"LOC129993064",86.2243567998105,-2.06180710041006,0.54662545187203,-3.77188272765014,0.000162020405149186,0.0114447962174916,"Significant","Downregulated"
"IL7R",27.0587444812441,-2.14536848952307,0.572090714319041,-3.75004948660407,0.000176799676113612,0.0124441714887395,"Significant","Downregulated"
"DEFB113",17.9109700761202,-1.95243147997325,0.520952987942138,-3.74780743207889,0.00017838712302282,0.0125112221371307,"Significant","Downregulated"
"PIANP",40.115327155495,-2.56912331084688,0.686746205951919,-3.74100837919556,0.000183283409442354,0.0128090405435812,"Significant","Downregulated"
"EDN2",135.685883514132,-2.02928833195611,0.544126221665608,-3.72944410902368,0.00019190266513972,0.0133640202281752,"Significant","Downregulated"
"POLG2",394.826528458692,2.22456233667518,0.59684290724664,3.72721583797913,0.000193606651404801,0.0134352108657952,"Significant","Upregulated"
"FFAR2",52.6789478525426,-2.30999659318951,0.620869115587639,-3.72058544255845,0.000198761480431524,0.0137445307240157,"Significant","Downregulated"
"MCIDAS",140.654336057516,2.18662242226482,0.58977760841664,3.70753719886922,0.000209284681879469,0.0144216171695125,"Significant","Upregulated"
"PPIB",47.2295488251442,-2.20276891561842,0.595353248329771,-3.69993599900255,0.000215653846115105,0.0148087317046567,"Significant","Downregulated"
"LOC130067968",100.620717645489,1.50036922774298,0.405861219124583,3.69675435110352,0.000218373460300194,0.0149434172069314,"Significant","Upregulated"
"CEACAM21",16.8569188000978,-2.09125998032611,0.566233344350987,-3.69328299223194,0.000221377430790546,0.015096561958547,"Significant","Downregulated"
"ZP4",87.5971221843212,-2.3353199394015,0.633156036315639,-3.68837980759185,0.000225686592039946,0.0153373495031837,"Significant","Downregulated"
"BMP7",244.061206606213,2.5127979938209,0.682022762160479,3.68433156961063,0.000229303592613053,0.0155296055093404,"Significant","Upregulated"
"IL7",32.1473180825148,-2.44542076658127,0.664090804941935,-3.68235902136167,0.0002310856631568,0.0155966994845692,"Significant","Downregulated"
"PYHIN1",134.635079676032,-2.67813562451977,0.729224585496165,-3.67257999495117,0.000240113951215143,0.0161507363499933,"Significant","Downregulated"
"LOC127820123",95.49704334563,-1.95760179715845,0.534058772689695,-3.66551753714171,0.000246838894715641,0.0165466018267206,"Significant","Downregulated"
"CXCL14",77.776794063641,-2.50670619618578,0.687914048983198,-3.64392353941736,0.000268513217578565,0.0179385033628419,"Significant","Downregulated"
"DEL18Q",51.8782828195825,1.54170110707489,0.423242675508357,3.64259370873495,0.000269904672293547,0.0179705448701393,"Significant","Upregulated"
"TRBV5-8",16.7012666666321,-2.38111154705658,0.653865502411709,-3.64159225142498,0.000270956995239674,0.0179798668760387,"Significant","Downregulated"
"VAMP4",79.2437296008214,-2.0808752971332,0.573329960559341,-3.62945500894999,0.000284020226324535,0.0187206375264345,"Significant","Downregulated"
"SPC24",248.331155705487,2.00781177458008,0.553186040858788,3.62954164834506,0.000283924920636742,0.0187206375264345,"Significant","Upregulated"
"LYVE1",32.0307120384619,-2.17151930294628,0.598509556330534,-3.62821157987832,0.000285391338358601,0.0187483083212377,"Significant","Downregulated"
"DHX15",21.521259282848,-2.14273785819194,0.591455280504393,-3.62282310906855,0.000291405110808486,0.0190797738332679,"Significant","Downregulated"
"SPPL2A",65.7017249418205,-1.88164807498603,0.520548569083632,-3.61474065388069,0.000300648433157719,0.0195050674590767,"Significant","Downregulated"
